
# ========== optimize session started at 2026-02-24 08:54:04 ==========
# ========== optimize session ended at 2026-02-24 08:54:15, 0 items, 0B ==========
# ========== optimize session ended at 2026-02-24 08:54:15, 0 items, 0B ==========

# ========== optimize session started at 2026-02-25 10:49:25 ==========
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.onmoon.MarketApp.savedState (20KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.google.chrome.for.testing.savedState (8KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.tfinance.tmazing.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/cider.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.cryptopro.cptools.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.cryptopro.CryptoPro-ECP.savedState (8KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.amnezia.AmneziaVPN.savedState (8KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.google.Chrome.canary.savedState (16KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.paragon-software.ntfs.installer.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/org.alacritty.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/org.python.PythonLauncher.savedState (12KB)
[2026-02-25 10:49:33] [optimize] REMOVED /Users/andreychev/Library/Application Support/Dock/desktoppicture.db (52KB)
# ========== optimize session ended at 2026-02-25 10:50:15, 14 items, 0B ==========

# ========== optimize session started at 2026-02-25 10:50:19 ==========
# ========== optimize session ended at 2026-02-25 10:50:48, 14 items, 0B ==========

# ========== optimize session started at 2026-02-25 10:50:51 ==========
# ========== optimize session ended at 2026-02-25 10:51:36, 14 items, 0B ==========

# ========== uninstall session started at 2026-02-25 10:56:17 ==========

# ========== clean session started at 2026-02-25 10:57:06 ==========
[2026-02-25 10:57:52] [clean] REMOVED /Library/Logs/DiagnosticReports/.WindowServer_2023-11-08-105411_Philipps-MacBook-Pro.wakeups_resource.diag
[2026-02-25 10:57:52] [clean] REMOVED /Library/Logs/DiagnosticReports/.shutdown_stall_2022-11-15-231421_Philipps-MacBook-Pro.shutdownStall
[2026-02-25 10:57:52] [clean] REMOVED /Library/Logs/DiagnosticReports/.shutdown_stall_2023-03-10-164415_Philipps-MacBook-Pro.shutdownStall
[2026-02-25 10:57:53] [clean] REMOVED /Library/Logs/DiagnosticReports/.DirectoryTools_2025-09-27-173337_Philipps-MacBook-Pro.diag
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/2973c47c36317a62_0 (8KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/10a92f55b4857a17_0 (8KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d0cdfe076c32564b_0 (8KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/1b86af76a93b1902_0 (444KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/c34747ef9f88666e_0 (16KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/52c502e0d4c6637f_0 (8KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3e537734bb47bfcc_0 (8KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/27fef91fd1c9cb4f_0 (8KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/5c72c5a548249fcc_0 (68KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/9a8b6d62898bbd5d_0 (592KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/1008800a20964c91_0 (108KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/2c02e156867255c2_0 (16KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/26f99ace943433ba_0 (12KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/466d31e05bb14405_0 (8KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/ce5bcb9b074551d5_0 (8KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/457a17047be7a93a_0 (64KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/db97f2907597a920_0 (56KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/7d9ecbb4b9baf622_0 (8KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/9bdcf9a6168acab6_0 (72KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/62a4cdb9b4a6408f_0 (220KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/e31f4eff644c1882_0 (40KB)
[2026-02-25 11:01:14] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/73beb299ac640258_0 (8KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/8ef07697ccab102e_0 (296KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/1d3419db9cb92246_0 (88KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/44288a7251032246_0 (60KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/8dcfca8c785b3065_0 (8KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/8d888e79ca234290_0 (48KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d3cc119dcccadbdd_0 (8KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/9bc9c4ee159754b7_0 (20KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/a9d52102b23d160f_0 (8KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/7fa7eb18f2dc43af_0 (8KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/e802f851a64be298_0 (12KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/79a3fb8651f66abd_0 (8KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/6ecad90af5526e63_0 (908KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/5955ff62857d97d1_0 (412KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/7bc2de6ba03d81f3_0 (20KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/80f16b8fecdeaaf5_0 (40KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/bbe0344ad0ae077c_0 (12KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3fcc010f382fd7b1_0 (4KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/9a3112a0459ec049_0 (8KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/e6a90d870cc67de2_0 (512KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/bf20fa5f06f73372_0 (20KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/5d45fa6bb8649d56_0 (24KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/cc42ddf466df4ef1_0 (20KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/424cdd864106fb7c_0 (20KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/172cfb6ba28d5b3c_0 (8KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/f71cb4cdedf40cf4_0 (4KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/6f3792d4c0d11880_0 (68KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/7ec6d0ad691da392_0 (112KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/525472b0e27304dc_0 (16KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d1da97fef4c07134_0 (8KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/991e5ca1dca7ca43_0 (736KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/28cec5dc0f346a89_0 (364KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/c9e1297e7d05367d_0 (8KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/e2352fd040f53b96_0 (76KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/5cdd12ccb3d1a7e3_0 (28KB)
[2026-02-25 11:01:15] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/4013016bc23fe97b_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/e89eea18273a8328_0 (160KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d3b43b858eed31c2_0 (56KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/814111537290fbef_0 (40KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/cbac1e1075b7c10e_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/b555c5899ed6fb67_0 (288KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/a6409f17892bdda8_0 (32KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/780fc979260faa3d_0 (56KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d62563816beabb96_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/f3a8ccbfcddb8598_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d056915d604c8e59_0 (64KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/de463eab0d636577_0 (996KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/9edc67b3a2c8e6fb_0 (272KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/a12a9746a969348e_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/785a492095df78cb_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/9914bb9ad5a5398a_0 (112KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/9cc7f5edd2d77056_0 (12KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/287020e6519e75a4_0 (20KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/2d1a80b7bba5e12d_0 (916KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3679d6a457a48ad3_0 (52KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/fbbf8920c1a1d834_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/e6e3c2d686d737d7_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/833cf739b01d21ce_0 (3.3MB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/168dc4000228a6f3_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/b0fd60ef7f9caa0d_0 (96KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/cfa74ab8ac7eda80_0 (108KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/34ec2c3657449a2b_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/49551c4c3ad5dc17_0 (52KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/8cca5ecbad50ba60_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/66f2cb8c7cfd4985_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/e26e319d2fda3811_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/a1c87e9967455d6a_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/a90c055986eaf794_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/7730c5ff83cd8ed5_0 (8KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/b29f9dac5b185917_0 (48KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/12e8c8b78ec44717_0 (668KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/7730bb0129be23bb_0 (148KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/a31b6413f60134bc_0 (24KB)
[2026-02-25 11:01:16] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/e3487495a6d93ff0_0 (8.3MB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3c565c9da573d410_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/93467aae57a40bec_0 (232KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/2ac996192acb34a5_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/f2e2a63d02c9d436_0 (20KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/c6eb22b2521fafcc_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d19d02ede40e7e4a_0 (40KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/a00697507a311b99_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/a26aa52e5d227590_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d5c3b4baeea5321a_0 (176KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3ca0965609b1ff8d_0 (28KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/28d01278046f6b1c_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/97bb46998558c7f9_0 (1.5MB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/de01ae4a866b962b_0 (60KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/0fe32eb6e642d65b_0 (96KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/9c9e2206b90842b6_0 (196KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/1104256fe5aa4952_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/c000c2421e1294d0_0 (68KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/fc44a234e7948500_0 (160KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/ac01f190dcac9b67_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/1a5b7728ecd50287_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3d6d7aa8f45a947b_0 (360KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/7802799c1d7c4c03_0 (4KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/53011f54fa4ed1e7_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/309e16c2c6ea2103_0 (28KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3af358ab0388ce3b_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/15f0fbd2d91e9fee_0 (4KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/41c4801ed3fc4bb7_0 (4KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/dc003ac4b33bf094_0 (12KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/364d3b85eb45e412_0 (4KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3e9931028f301ee0_0 (656KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/5ac626b2194f1794_0 (1.7MB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/4923bbc84bbdf6aa_0 (12KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/b60a836f79daf463_0 (8KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/f411d730f56de302_0 (4KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/58581ba32e22aee6_0 (4KB)
[2026-02-25 11:01:17] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/6ec82b48f4096d2c_0 (1.0MB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/5eab79db9e3a6191_0 (584KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/dc5f253966e88841_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/74dae2adc7da39f9_0 (380KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/c8b7c3c4326a1be9_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/a34ae4f7b0d0aaf7_0 (36KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d92edc3e69d3310c_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d6f2eb34d486f41b_0 (12KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/4f1f49ee248137b5_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/a1d565bc8c014b29_0 (56KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/1cb7061c75d3fd6a_0 (784KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/1f796db878612eef_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3df49d208db02b57_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/93e1c27c079dffd6_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d87dac466e825d3b_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/ea53e780b3f56298_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/c5b42db2e5bda5bb_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/da8ff9e3f7204995_0 (108KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/9fd0838c8d440702_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3a39a03f65626082_0 (4KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/abb291f2ac1cd313_0 (52KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/7351a70ed0838c6f_0 (52KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/fbed0dae1f1d96cf_0 (20KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/389aad5901154b50_0 (52KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/1a1a0dd82c32fdd6_0 (28KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/index (4KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/0ede2dd0a8b3aaa4_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/ddc878705424ddbb_0 (964KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/bdfc9d3f202349c1_0 (76KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/2539ba9959814e9d_0 (12KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/d4d525ff2d1f654b_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3a5e9f543c25dd93_0 (8KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/38479ca5f5acd14e_0 (60KB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/3dce2312729804ba_0 (1.0MB)
[2026-02-25 11:01:18] [clean] REMOVED /Users/andreychev/Library/Application Support/obsidian/Cache/Cache_Data/544bc6b368c4443b_0 (48KB)
